Spice ID                    GM [au^3/day^2]             x [au]                      y [au]                      z [au]                      vx [au/day]                 vy [au/day]                 vz [au/day]
2000211                     +3.0465115564904100E-16     +7.8630805462921738E-01     -3.1355976053906254E+00     -1.2740249004482935E+00     +8.1349937171404998E-03     +2.1586888609288080E-03     +1.5136020997221136E-03
2000241                     +3.0054836259460052E-16     -2.4297524040207339E+00     -1.8192533220568425E+00     -1.0476131719127899E+00     +6.6420766073731876E-03     -6.2965991489502974E-03     -2.0443425577526936E-03
2000040                     +2.9524140803084219E-16     -1.4815747328177622E+00     -1.7084204240710137E+00     -6.1016776159005037E-01     +8.8037111499050611E-03     -5.9242994800101359E-03     -3.2391921038018353E-03
2000034                     +2.9445412915212858E-16     -1.8466921160945178E+00     +1.4759287870116706E+00     +4.6347567547953339E-01     -7.2748083672222481E-03     -8.6486552403458108E-03     -2.8619671879262852E-03
2000514                     +2.9376520795314819E-16     +2.5966507268478152E+00     +1.1034358338637562E+00     +6.6935432952339158E-01     -4.5348542630124248E-03     +8.6194547028095262E-03     +3.3912020514568091E-03
2000028                     +2.9262727442945278E-16     +2.7617844871632427E+00     -1.3404748964539854E+00     -6.5171239521938551E-01     +3.6149355729751943E-03     +8.0546803093308923E-03     +1.9147455035793156E-03
2000705                     +2.9175003506482499E-16     +2.6992058725905883E+00     -8.3332182350578832E-01     -1.0325118084306764E+00     +3.9019762406313024E-03     +5.9939177655164433E-03     +6.6264469291835446E-03
2000328                     +2.9127000000000000E-16     +2.0256749527268632E+00     +1.4984219687500471E+00     +1.3247327154794550E+00     -8.0070339957455921E-03     +5.5258435750205831E-03     +4.1767815854316711E-03
2000175                     +2.8990971962115819E-16     +8.5822383664228330E-01     +2.5922257188950844E+00     +1.2693959546807685E+00     -8.8205640821153591E-03     +4.4298874436868212E-03     +2.4053626992004921E-03
2000303                     +2.8848684039510109E-16     +2.1422131300959069E+00     +1.6514546769073828E+00     +1.0370947398492187E+00     -7.0978006939586844E-03     +6.7336427046396415E-03     +3.6323782045150324E-03
2000159                     +2.8824066183805001E-16     +1.9797870462324034E+00     -2.5909160492332783E+00     -1.0604679015195189E+00     +6.9736909009459570E-03     +5.1824865830225973E-03     +1.2347323789580573E-03
2001093                     +2.8716404826701959E-16     +7.1977905939214315E-01     +2.8811352885874988E+00     +1.9277213993721398E+00     -7.1372851026706256E-03     +1.2966164192421978E-03     +4.4472383286061163E-03
2000070                     +2.7688888401578460E-16     -2.7044667781859495E+00     +8.2113578168234169E-01     +9.7475641498993848E-01     -2.6827619369741997E-03     -7.7548083601765147E-03     -4.2308610791707045E-03
2000042                     +2.7653166434743811E-16     -2.3359214808617463E+00     +1.5305438051038296E+00     +1.0715371229417123E+00     -5.2783952780593663E-03     -6.6686054505091059E-03     -2.1381984937696810E-03
2000554                     +2.7485668803401500E-16     -2.4218150802818550E-01     +1.8571429944060400E+00     +8.4305892688756379E-01     -1.2747665796890045E-02     -2.1413728573626685E-04     -7.4837141030526183E-04
2000194                     +2.7230587289059820E-16     +1.1387843863829197E+00     +2.2964740925758900E+00     +1.1386213403712206E-01     -8.1995142807644826E-03     +6.8557604900111330E-03     +1.6410540220495309E-03
2000095                     +2.7166197083932592E-16     -1.3125926646907342E+00     -2.9442451401528058E+00     -1.2122892741839890E+00     +8.1118547441724597E-03     -3.0816929563256845E-03     +7.6903096710091593E-04
2000247                     +2.7097270724162128E-16     -1.2535860907553702E+00     -2.0915881726339856E+00     -2.3509025387516953E+00     +7.8132939623966075E-03     -1.6333012652637161E-03     -1.8609076592210050E-03
2000466                     +2.7071416736527809E-16     -1.7096766209366250E+00     +2.5406435123300630E+00     +8.6837712842225112E-01     -7.4437345782030085E-03     -3.9996076872571961E-03     -5.1472572811772479E-03
2000356                     +2.6816131961351822E-16     -1.4912046725289987E+00     -2.5973192774349414E+00     -1.6213564570006331E+00     +7.1547000658007008E-03     -3.4201169546009551E-03     -1.9991558850133355E-03
2000156                     +2.6336000000000000E-16     -6.6416655804753999E-01     -1.9367434578210696E+00     -7.6720209968619446E-01     +1.1581362902947409E-02     -5.3860522181586904E-03     +1.4686952009385417E-05
2000209                     +2.5931073098872930E-16     -2.7021210923759549E+00     -1.1412552009419039E+00     -6.6882464732607505E-01     +4.8893837592942383E-03     -7.6656972190156537E-03     -4.5468096892320349E-03
2000051                     +2.5705491133531448E-16     -2.1041792969369322E+00     +6.8471139610807841E-01     +1.8865317163289347E-01     -3.6061835854845964E-03     -1.1063301330996448E-02     -2.6135976822271719E-03
2000021                     +2.5294428720409989E-16     +2.6748515080149719E-03     -2.0121098628721152E+00     -8.9289361423005542E-01     +1.2031885098364356E-02     +1.7415686770241284E-03     +7.6599160983862786E-05
2000772                     +2.5206144925338948E-16     +1.9098610204121644E+00     -1.2226083639638519E+00     -2.0732189642357031E+00     +6.8306307441427126E-03     +6.7890206312876157E-03     +9.9370856213801804E-04
2000192                     +2.5119412656578328E-16     +2.7115591923661420E-01     -2.0046959792970780E+00     -1.1452614727584656E+00     +1.0705791995676553E-02     +3.3839186970507453E-03     +2.3700451028733859E-03
2000098                     +2.4428317417320688E-16     -1.5023030314748849E+00     +1.2777361723570271E+00     +9.8241534150208187E-01     -8.7446524330534476E-03     -6.9016534504051444E-03     -5.8894426126855541E-03
2000091                     +2.4404616777010059E-16     +2.4092397577776481E+00     +4.9328549265719362E-01     +2.1697904291974740E-01     -3.4770978798823039E-03     +9.5613912484481325E-03     +4.5912032087613141E-03
2000476                     +2.4193160564640660E-16     -5.6256537912221283E-01     -2.1109340744220320E+00     -1.1715798404507944E+00     +1.0895302507116055E-02     -2.8718170680404023E-03     +8.1727319809072978E-04
2000162                     +2.3729075379342011E-16     +3.0737401286820374E+00     +1.0911063058825248E+00     +3.6730451424375987E-01     -4.3906271727719333E-03     +6.8324103063564573E-03     +4.0030297923453386E-03
2000035                     +2.3522561732418408E-16     -1.8842253812612881E+00     +1.6266246510600861E+00     +9.5856907763157728E-01     -6.1439034267984785E-03     -7.8518089275219066E-03     -4.8853983820177898E-03
2000426                     +2.2979758127971452E-16     +1.3772080725971050E+00     -2.3638540427216097E+00     -1.3182418831005840E+00     +8.5848862646911994E-03     +1.6500927445428910E-03     +3.9907959065625239E-03
2000455                     +2.2861593339578099E-16     -1.4181874489378552E+00     -2.1943647478945709E+00     -7.5512265627224062E-01     +9.7700564408338738E-03     -1.5436723902889525E-03     -3.0166954647349517E-03
2000804                     +2.2671033414599050E-16     -3.5959884353617400E-01     +2.3627398635477963E+00     +1.8552962729827986E+00     -9.5276841920190671E-03     +3.8621242051082899E-04     -3.6836784278467606E-04
2000276                     +2.2481550488436832E-16     +2.1764711626837991E+00     -2.5113862300558303E+00     +2.2152874626398469E-01     +6.5403058861180320E-03     +6.0383874212806866E-03     +1.7826408591162435E-03
2000595                     +2.2211133615828450E-16     +2.9485585394880842E+00     -4.0073174577881748E-01     -8.3068571153534931E-01     +3.0547653687046420E-03     +7.5079225165484882E-03     +5.7504459174139823E-03
2000346                     +2.2099166077176559E-16     +2.3889991886784880E+00     +7.4353878375426596E-01     -8.3494190770852461E-02     -3.0792317670475873E-03     +9.8896184533668503E-03     +4.7338204089352231E-03
2000037                     +2.1856205771130561E-16     -1.6561732378261147E+00     -2.3473535682534967E+00     -1.1563623537994585E+00     +7.3177025780332503E-03     -4.5508190741162559E-03     -2.3241855968060077E-03
2000788                     +2.1581556817636010E-16     +2.5804604543325240E+00     +2.3640437826657399E+00     +3.6103974240206493E-01     -5.8082147693241902E-03     +6.2307866944930875E-03     +1.0423124239515729E-03
2000086                     +2.1523995570228910E-16     -3.3773011865041314E+00     -1.6018318597804857E+00     -3.9365844212561241E-01     +3.2161499692220938E-03     -6.5338553552317545E-03     -3.1603309927406629E-03
2000602                     +2.1501467433612251E-16     -2.6982674279737449E+00     -1.8369586467248653E+00     -1.7923839721208628E+00     +6.1432567254829946E-03     -4.4971833526009407E-03     -2.4217555531820395E-03
2000762                     +2.0818012830905660E-16     -2.2577057913269085E+00     +1.6799182754293225E+00     +5.3012448294819381E-01     -6.3836606259198327E-03     -6.6018773007261739E-03     -5.3853845085405031E-03
2000017                     +2.0815063964697380E-16     -2.1082275284097602E+00     -8.4689148382055546E-01     -1.3354675252823009E-01     +5.5564003519673463E-03     -9.7037049090103779E-03     -4.0356988647399748E-03
2000283                     +2.0528101779869579E-16     -5.1973446271138679E-01     +2.6840439388872879E+00     +1.3600796556461647E+00     -9.7482008263934574E-03     +3.8949577206796242E-04     -1.0661138474044143E-03
2000018                     +2.0089277366511321E-16     -8.2867688542074436E-01     +1.9671194139524741E+00     +5.8557700207493291E-01     -1.1558737432676144E-02     -2.1272508523804746E-03     +4.8099102690233014E-04
2000506                     +1.9735313911048411E-16     -1.4478488351489536E+00     -2.2884649912267787E+00     -2.0012310371120101E+00     +7.3782835878975026E-03     -4.7541526960904815E-03     -1.3844583025340558E-03
2000769                     +1.9725153985693760E-16     +1.5099874875586081E+00     +2.7885828586678132E+00     +1.4191746585953826E+00     -7.1844483245053744E-03     +4.0776715936070157E-03     +2.9416523769574860E-03
2000233                     +1.9715919666254549E-16     -2.8879817836530539E+00     -2.2047488584602315E-01     -3.4340797254970457E-01     +1.3810524161399656E-03     -9.0944199593345782E-03     -2.7827395647997254E-03
2000250                     +1.9688550185992420E-16     -3.0609643463146523E+00     -3.1069183219321178E-01     +1.2300787509485533E-01     -6.2165031425012133E-04     -8.1447527519278671E-03     -5.6721641321905740E-03
2000773                     +1.9576160906423331E-16     +2.6915569498620200E+00     +4.8497287289025262E-02     +6.3182856908485951E-01     -8.2003604215735585E-04     +8.4478659885099654E-03     +6.1472766783350341E-03
2000545                     +1.9484986115571251E-16     +7.5216176693295067E-01     -2.1493189956861753E+00     -1.3458602860966598E+00     +1.0835568394574495E-02     +2.5102405963646295E-03     +2.7406193824598673E-03
2000012                     +1.9317757851829201E-16     +2.7472219168407097E-01     -1.7526314578839020E+00     -5.5696273672942309E-01     +1.3383087795739013E-02     +2.5065203725618277E-03     +2.5562808608253704E-03
2000488                     +1.9151562798850779E-16     +3.5327584818033104E+00     +3.9970307277413042E-01     -6.0568872583005651E-01     -1.0330405581006183E-03     +7.4569485026138773E-03     +3.6193800709860544E-03
2000023                     +1.8953317604197831E-16     +6.6627958107426577E-01     -2.6889439211995407E+00     -1.5181383462834839E+00     +8.4965723909379183E-03     +1.3910993594304130E-03     -8.5385794227201971E-04
2000326                     +1.8915247466562089E-16     +1.4392550386022731E+00     +1.8132314511990921E+00     +1.2985260848858076E+00     -7.1937591254208066E-03     +3.4857855158279059E-03     +5.5467972794382243E-03
2000275                     +1.8654000000000000E-16     +5.3972595235899823E-01     -2.6165650228234938E+00     -9.9240932928327075E-01     +1.0032788100253617E-02     +5.1141986121105271E-04     -4.4973847790852160E-04
2000203                     +1.8492472080300540E-16     -2.3441198553416127E+00     -1.5182298909380618E+00     -7.8837694766355737E-01     +5.7045686441534980E-03     -7.1862448414797397E-03     -3.5181471189005610E-03
2000266                     +1.8413301875237819E-16     -1.6577085631449173E+00     -2.4823045408126485E+00     -1.0433612946439905E+00     +7.9328150071402148E-03     -4.3759282421003262E-03     +3.6878437220061883E-04
2000221                     +1.8168406201733031E-16     +2.5456171013676823E+00     -7.8057649840368049E-01     -5.1379700929910377E-01     +3.5751078271155853E-03     +1.0082324344228476E-02     +2.2369987564602404E-03
2000521                     +1.8124493964458610E-16     -2.4041732323819911E+00     +9.9712971416068674E-01     +9.1936565383022373E-01     -7.0537426506506341E-03     -7.3545997372746674E-03     -1.7526549771007581E-03
2000751                     +1.7989374811476499E-16     +9.3137860661351146E-01     -1.9290284776585549E+00     -1.2488338238676435E+00     +9.0878328868561706E-03     +6.3177741900565521E-03     +3.7019537204372469E-04
2000357                     +1.7619560261002570E-16     -3.2494648011833598E+00     -8.6903917119238716E-01     +3.9808593652049423E-01     +1.8597369382303678E-03     -8.5569182173881164E-03     -2.1646714216824567E-03
2000230                     +1.7608987155151350E-16     +1.3259815250581977E+00     -1.8707904108168625E+00     -4.3096501691969558E-01     +8.8078755728456803E-03     +6.2966286467770385E-03     +3.4624631476184368E-03
2000200                     +1.7554616782526139E-16     -2.9293966654828121E+00     -4.8661149892285011E-01     -5.0261900740900478E-01     +1.2666682938017022E-03     -8.2160021858433407E-03     -4.4708256976317418E-03
2000191                     +1.7252555236382890E-16     -2.4233850425240941E+00     -1.9894845640520864E+00     -2.7362249672429834E-01     +6.0491995547791296E-03     -6.7881649563432660E-03     -1.9574766416167212E-03
2000114                     +1.7050000000000001E-16     +1.5258229356398627E+00     +2.1174271131314484E+00     +6.7860316283014943E-01     -9.2929870426516452E-03     +4.3652153834602336E-03     +1.7020358036726544E-03
2000635                     +1.6995669526331389E-16     -2.6363033274272873E+00     +1.7531219670643303E+00     +3.5387070926745712E-01     -6.0051056212291837E-03     -7.2766981656888037E-03     -1.6751078585686466E-03
2000036                     +1.6970600184097089E-16     -1.4780532513780107E+00     -2.3570541695235838E+00     -2.1257695585337761E+00     +7.5157030504740584E-03     -1.7521293637081333E-03     -1.4848104959335434E-03
2000181                     +1.6796766833548251E-16     -2.4718942547243254E+00     +9.4710198908979315E-01     +6.1738751922464064E-01     -5.5641904145462889E-03     -9.6348219585179837E-03     -2.7664159704350442E-04
2000176                     +1.6713475520093611E-16     -2.8133104962052520E+00     -2.3407362695065994E+00     -4.8073302696696807E-01     +5.5576815361166069E-03     -6.0801714381919919E-03     +5.2375637099704472E-04
2000626                     +1.6643778725882151E-16     +9.3283435390849684E-02     -1.8304725048823531E+00     -1.9873422753926626E+00     +9.7324279378393566E-03     +9.0930724609867869E-04     +2.9460547860415383E-03
2000148                     +1.6595259516345301E-16     +1.8404507792063165E+00     -1.7842633450344720E+00     -5.3435926016151269E-01     +5.7739700202240948E-03     +9.1840058144897797E-03     -1.0951722967491903E-03
2000026                     +1.6373439522610839E-16     -2.5174183487803772E+00     +3.9233918082581637E-01     +3.1578254218454171E-01     -1.2275029038828951E-03     -9.8078020932480317E-03     -4.7045945411078854E-03
2000050                     +1.6333263911175179E-16     +1.8869103017556648E+00     -3.4476584321584025E-01     -1.4042106204908050E-01     +1.3470325714857448E-03     +1.3004401176162479E-02     +4.8852124532352461E-03
2000784                     +1.6308230966598089E-16     +7.3413587571711181E-01     +3.0919533527121561E+00     +2.1407483789172477E+00     -7.5474177964220367E-03     +7.8979713021173046E-04     +1.0746155828745222E-03
2000675                     +1.5923470884492271E-16     +5.7535015723926430E-01     -2.8539068252747444E+00     -1.0628864865584553E+00     +8.4683130594014524E-03     +2.4265343334807562E-03     +2.5658859385948151E-03
2000786                     +1.5830198804699920E-16     +7.4199572517809065E-01     -2.4369754784051465E+00     -1.2680513289726685E+00     +1.0265997541468069E-02     +2.4093124199050906E-03     -1.8626967358161604E-03
2000407                     +1.5678504140474829E-16     -2.4850033882538636E+00     -1.0097489418811654E+00     -8.3822193982071413E-01     +4.6132872153650268E-03     -8.0936419140736921E-03     -3.4403013686328384E-03
2000393                     +1.5586000000000001E-16     -1.1879351088709145E+00     -1.7509392015459349E+00     -5.0999496251797027E-01     +1.2103185262282209E-02     -4.3623086155790353E-03     +9.1302886098343730E-04
2000709                     +1.5456008538659911E-16     -1.6463529737867386E-01     +2.4026283505865549E+00     +1.7696136964941598E+00     -9.6586442743757349E-03     +1.4187347903343787E-03     -9.1916560785602647E-04
2000980                     +1.5352978885566199E-16     -5.8845949406299869E-01     +2.4715702999606650E+00     +1.1323670459219672E+00     -9.8633476416075446E-03     +1.1240841699286727E-03     -2.4490620381625409E-03
2000171                     +1.5109884909293550E-16     -2.7494585422636706E+00     +1.2976237085189393E-01     +1.8529643499057380E-01     -1.1323751909611917E-03     -1.0084943050324632E-02     -4.2207581771950527E-03
2000694                     +1.4938668030133560E-16     -2.2082910690391815E+00     -1.6414268426767697E+00     -8.7641439740165417E-01     +7.9664107291614709E-03     -5.5885289279225311E-03     +4.5061919120934120E-04
2000416                     +1.4869856293449610E-16     +2.5994030140920317E+00     -1.7553079501390689E-01     -6.8793328911884621E-01     +4.1095986123446809E-03     +8.8326235826879929E-03     +4.2367513148991749E-03
2000491                     +1.4858970838252891E-16     +2.9225817923076449E+00     +5.0059355238706194E-01     -3.1517806120851734E-02     -2.3374262647640732E-03     +9.9964916061559776E-03     +8.5612577163425411E-04
2000780                     +1.4857405347656311E-16     +2.5843149816474904E+00     -1.0346966194463052E+00     -6.3412383904622516E-01     +3.6603248637357053E-03     +9.9022621742712192E-03     +6.2009892337824845E-04
2000030                     +1.4820190164375290E-16     +1.1130646562343596E+00     -1.9022798487584935E+00     -8.4028230852949515E-01     +9.1127991579903495E-03     +5.8174447862957305E-03     +2.9688958756367359E-03
2000335                     +1.4756769258889111E-16     -2.5747363244607286E+00     +2.9903710667474281E-01     +2.2922908147391771E-01     +3.2158187191932611E-04     -9.8363381262140514E-03     -3.4210732367503573E-03
2000412                     +1.4655734975631911E-16     +2.6594757981617536E+00     -5.6025875045412321E-01     -8.5927033018799981E-01     +3.0134523763933356E-03     +9.1997679514728703E-03     +2.4963437422865411E-03
2000404                     +1.4521678954842191E-16     +6.5504165781311041E-01     -2.0127435568753169E+00     -1.0245387017171517E+00     +1.1306298226023276E-02     +2.3410703404371153E-03     -2.0980836724090756E-03
2000674                     +1.4383748004467891E-16     -2.1113694089527546E+00     +8.9865860896594252E-01     +1.0282665739088868E+00     -7.0757398423928215E-03     -8.5520792888232038E-03     -3.3943604655051938E-03
2000713                     +1.4268157848333010E-16     -2.0741906444907916E+00     -2.7206787828976542E+00     -9.8587676717089834E-01     +7.9317300201912182E-03     -4.0395307779833326E-03     -1.9513888225909011E-04
2000071                     +1.4244927463509561E-16     +2.0727786809549387E+00     +1.4416288918264222E+00     +2.0173972264282067E+00     -6.2688711816753151E-03     +5.5065062506585941E-03     +2.3883268171129980E-03
2000377                     +1.4144228920898079E-16     +1.6722272807550873E+00     +1.7061503953761756E+00     +6.4702349321169550E-01     -8.2958979732919869E-03     +7.4839316302808120E-03     +1.8692557426646210E-03
2000350                     +1.4100078405763091E-16     -1.5676042048259669E+00     -3.1808096535046868E+00     -5.7998437118546353E-01     +6.5743008596133188E-03     -2.6506990527378231E-03     -4.4582304643390547E-03
2000110                     +1.4076985722105040E-16     -3.1015234630381255E-01     +2.4877635675036478E+00     +1.2812673822430398E+00     -1.0036414711289856E-02     -7.0532966186679996E-04     +6.3077125708626658E-04
2000223                     +1.3906039685198460E-16     +2.5701392887313088E+00     +1.3432571408527008E+00     +5.4701266237425772E-01     -6.0291840801837016E-03     +7.4177298314702820E-03     +3.5850284469609254E-03
2000373                     +1.3720617596137790E-16     -2.0277100702609396E+00     +2.0970511778858958E+00     +1.7400038844930779E+00     -7.7177684185687906E-03     -3.5420658024062743E-03     -2.6633422123337903E-03
2000100                     +1.3659771964686970E-16     +2.7012231801383821E+00     +7.4967156067834295E-01     +1.1208707351824911E-02     -1.3671567789345464E-03     +9.9821345686135869E-03     +3.6663414406563339E-03
2000449                     +1.3558171306734880E-16     -5.4543469044025361E-01     -2.4897881855925745E+00     -1.0585582581928699E+00     +9.3332627981423145E-03     -2.9232661867255043E-03     -1.8289350831726854E-03
2000038                     +1.3232859647467681E-16     +2.7590964453114362E+00     -1.2585764731933693E-01     +2.7575740348474836E-01     -1.5937999678630489E-03     +9.1150166606568279E-03     +4.3502648112361663E-03
2000210                     +1.3145378148802101E-16     +1.3202971389514750E+00     -2.1424949033879965E+00     -1.2070937618555666E+00     +8.2789221326044753E-03     +5.3854629105506693E-03     +2.3797051684388451E-03
2000498                     +1.2987929239170220E-16     -2.9013475602782828E+00     -9.7336106825669488E-01     +1.2331497770534192E-01     +3.8864065312003448E-03     -7.3227665651017697E-03     -3.6776571895567739E-03
2000102                     +1.2812662256605979E-16     -1.2305318263159839E+00     +2.4210360382178271E+00     +7.7366365653506974E-01     -9.7071150331070732E-03     -1.7035036325238509E-03     -1.0650351877192219E-03
2001015                     +1.2583765926450050E-16     -2.6809857435224265E+00     -2.1833314551711722E+00     -3.3056976462183107E-01     +5.4992136923604374E-03     -6.3117877067765922E-03     -2.9444468187970890E-03
2000084                     +1.2573126556318860E-16     +1.5475889533812659E+00     -8.5861196994704880E-01     -3.6466339501086520E-01     +6.6341082095392398E-03     +1.0396566619657491E-02     +7.0116632258796453E-03
2000090                     +1.2351963628284910E-16     +1.2329092864310647E+00     -2.1414949128454048E+00     -1.0111407940691324E+00     +9.8662779251576758E-03     +5.1711807286217576E-03     +1.9234625390984917E-03
2000345                     +1.2317521169884131E-16     -1.5371699201896809E+00     +1.5964782952709340E+00     +2.8811323982998854E-01     -8.8343681384221058E-03     -7.2089489303889020E-03     -2.8086189020132902E-03
2000791                     +1.2196487517410749E-16     -1.9941045756706024E+00     +2.8210079137279664E+00     +1.0854137827859531E+00     -7.1707446401864956E-03     -4.0649319122105483E-03     +7.0702438735325169E-04
2000358                     +1.2178097995831790E-16     -1.1332170755072686E+00     +2.1747803944939097E+00     +7.9771451130172688E-01     -1.0591078412815917E-02     -3.6070771742909595E-03     -1.2167866368983410E-03
2000663                     +1.2049549488578180E-16     +1.6348065962632443E+00     -2.7736853977820015E+00     -1.8931637181911079E-01     +8.2939505761595918E-03     +3.1368940329465789E-03     +2.8432005375705234E-03
2000227                     +1.2048459545465019E-16     +3.1363808880267605E+00     -9.1365907945886837E-01     -2.4384936415722863E-01     +4.2862896301661532E-03     +6.8429982217387518E-03     +4.5694230096489184E-03
2000032                     +1.1995850162334401E-16     +2.7756518322362438E+00     +1.1622016601182780E-01     +2.2596228987171230E-01     -4.2413397038307054E-04     +9.3111583458320730E-03     +3.2197049629163975E-03
2000740                     +1.1892814439317689E-16     +2.8083007897547699E-02     -2.9312925120559230E+00     -9.9256731230244377E-01     +9.5282521328605881E-03     -4.3545308602579730E-04     -1.8667703036957394E-03
2000206                     +1.1789669849357310E-16     -2.5703587091403879E+00     -1.0467707827507873E+00     -2.8517860252502730E-01     +3.6288919949901237E-03     -8.9347777579423630E-03     -3.4560827318787790E-03
2000080                     +1.1614439541131079E-16     -1.3976627345500521E+00     -1.9137349182186059E+00     -7.1127782014466689E-01     +9.6032680605034147E-03     -4.3319452485309270E-03     -3.4632148879925283E-04
2000313                     +1.1584591337407960E-16     -1.6303164393220597E+00     -1.6288687808402116E+00     -3.2277605293708006E-01     +6.6158919754515204E-03     -9.1141468999679318E-03     -1.9826289170834406E-03
2000366                     +1.1563954713645831E-16     -1.1653921257756994E+00     -2.3164560715670812E+00     -1.6032305750010230E+00     +9.4377061789316964E-03     -3.0082569488972801E-03     -1.5432353047058151E-03
2000445                     +1.1534210849315851E-16     -2.2608552955857606E+00     -1.8974901918247360E+00     -2.1411022694189192E+00     +6.5805165919484970E-03     -5.1732460580448973E-03     -4.7134203418750957E-04
2000236                     +1.1363293901133810E-16     -1.5825113313200880E+00     +2.4561325519786310E+00     +6.7056796718980205E-01     -8.9058677313606487E-03     -3.3452014192303955E-03     -1.0810130624893061E-03
2000143                     +1.1260861147488829E-16     -1.5404527281985860E+00     -1.6310243617358025E+00     -1.2528010032765504E+00     +8.8034306024720142E-03     -6.0702356825640567E-03     -3.0994140619226818E-03
2000503                     +1.1187183314500760E-16     +2.1302165842075560E+00     -2.0108058724718170E+00     -1.1413555947450837E+00     +5.9808222492376724E-03     +6.1655898270468693E-03     +2.3617309473285874E-03
2000696                     +1.1177734423974849E-16     +2.4954516767294832E+00     -5.3276755481383054E-01     +2.7061039003487591E-01     -5.3001785549209885E-04     +1.0160908966999217E-02     +5.7391168193130010E-03
2001467                     +1.1152801330348170E-16     -7.5942560218394295E-01     -2.1143412291783750E+00     -2.1273527416973863E+00     +9.8806617900911095E-03     -2.4302079014625363E-03     +5.9794555770547252E-04
2000240                     +1.1048622528732650E-16     -2.8863414611816740E+00     -9.9916130474017772E-01     -3.1094668221163863E-01     +1.8351370512049933E-03     -8.1878886490648652E-03     -3.4644815087453624E-03
2000385                     +1.1031851822968280E-16     -2.4951561647762999E+00     +8.1160009642050016E-02     -1.2367487060907406E-01     -9.5485293470841485E-05     -9.2840068881730846E-03     -6.8946516895388027E-03
2000083                     +1.0968348906260350E-16     +2.2596909640037026E+00     +1.2039915418333231E+00     +5.3236992279538564E-01     -5.3186493307665807E-03     +7.5850895818457909E-03     +4.2498444716827398E-03
2000062                     +1.0890481919600570E-16     -1.6802364261909961E+00     +2.2534179180598457E+00     +9.7383873754891781E-01     -9.2990885618146144E-03     -3.9918855311515226E-03     -1.3080222162951708E-03
2000517                     +1.0886266508800200E-16     -2.0616120438675698E+00     +1.9795007468125592E+00     +7.4468622752200164E-01     -8.5593019039339972E-03     -5.0673714324325006E-03     -2.7468144297670555E-03
2000109                     +1.0826185861581930E-16     -2.9456398402099908E+00     -1.2209906385885190E+00     -7.1504241647664624E-01     +1.9525415731997085E-03     -7.0484297816573649E-03     -4.3040212004660343E-03
2000683                     +1.0436103612506560E-16     -9.7762319802331091E-02     +2.9263584057370520E+00     +1.0377366502074268E+00     -9.2422259721183404E-03     +3.1449142496806732E-04     -3.1284995062615998E-03
2000849                     +1.0354972501527590E-16     +2.3657510120228329E+00     +2.0161353071090322E+00     +9.8862887998773707E-01     -4.6260584282287942E-03     +8.1276062851873034E-03     +2.5447745658021089E-04
2000097                     +1.0314956358376310E-16     -1.9324564660669030E+00     -2.6661144663630987E+00     -4.4581855513225915E-01     +6.2424402460875255E-03     -5.1289057180517435E-03     -1.5770141263743733E-03
2000160                     +1.0248487058744050E-16     +1.9139656542799999E+00     -1.7651940253372276E+00     -9.3001737063181755E-01     +6.9111983359736832E-03     +6.7749082460317822E-03     +3.4041617401383869E-03
2000081                     +1.0223675545561340E-16     +1.9378186053461850E+00     +1.0037651357796509E+00     +6.0146323643533361E-01     -7.1215265338531852E-03     +8.7842852747318477E-03     +5.3635121400450918E-03
2000201                     +1.0147296895716561E-16     -2.4932483374857548E+00     +1.7872664526711266E+00     +6.8680250626819517E-01     -5.7771198345193692E-03     -6.4146000585163085E-03     -1.8634040515702198E-03
2000387                     +1.0044659839630940E-16     +1.0377948759893290E+00     -1.7158569363736662E+00     -6.3084293598464403E-01     +1.1281735363715479E-02     +6.6252212718603811E-03     -1.4829914847384123E-03
2000103                     +1.0011180168586460E-16     -2.8258855884977692E+00     -4.3758387660131903E-01     +4.0511590393701773E-02     +1.9489090335961508E-03     -9.1122005696681625E-03     -3.3642527956384673E-03
2000680                     +9.9581620100255186E-17     +2.6107584506601467E+00     +7.1096871568071734E-02     -6.0297538932799277E-01     +3.8903997718517792E-03     +8.8364169498073939E-03     +5.7468577651404625E-03
2001107                     +9.5491282158876468E-17     +2.9135728620397230E+00     -1.5790230635952902E+00     -9.6383571917556654E-01     +3.8899291003658670E-03     +7.5591791692312636E-03     +2.4039259864435843E-03
2000213                     +9.5223891872172389E-17     -8.6978726275559226E-01     -2.1435789121998332E+00     -6.7923563730793579E-01     +1.1215347277562442E-02     -2.8219280783923989E-03     -2.2162602114838628E-03
2000135                     +9.5156050418462075E-17     -1.0544952183282239E+00     -1.8016355448498904E+00     -8.7772818795357777E-01     +1.1355801696979547E-02     -3.1006615713247685E-03     -1.3501340886028295E-03
2000691                     +9.4537052258201022E-17     -3.1595657595115592E+00     +1.8845049166321717E-01     +8.7798980903548440E-01     -2.1263734661092931E-03     -8.2630631226814910E-03     -3.1047959782391165E-03
2000020                     +9.1998074776309115E-17     -2.2741594467941346E+00     +1.3825858046211220E-01     +4.4768052789333539E-02     -2.2805570039784451E-03     -1.0610909363549087E-02     -4.4760884651886840E-03
2000205                     +9.1514999225958938E-17     +2.5375296118506303E+00     +7.0531356349112984E-01     +4.4076888654782043E-01     -3.2191717000913263E-03     +9.9528179871829596E-03     +2.2141601920316156E-03
