Spice ID                    GM [au^3/day^2]             x [au]                      y [au]                      z [au]                      vx [au/day]                 vy [au/day]                 vz [au/day]                 
2000040                     +2.9524140803084219E-16     -6.8609924062618499E-01     -2.0378484676993414E+00     -8.1370930562643862E-01     +1.0841440740353822E-02     -2.3545061365017909E-03     -1.8792673810605553E-03     
2000034                     +2.9445412915212858E-16     -2.3866547439073544E+00     +2.8375934467650271E-01     +7.0656333465559704E-02     -1.7588585462024206E-03     -1.0937730790631761E-02     -3.5639374352020190E-03     
2000514                     +2.9376520795314819E-16     -1.7905569896031470E+00     +2.3437510961485422E+00     +8.8391093891308270E-01     -8.0985229250603863E-03     -4.7217037359254229E-03     -2.6446388976281024E-03     
2000028                     +2.9262727442945278E-16     -1.4692939517995551E+00     +1.7404102123642646E+00     +6.3419999893071199E-01     -9.3285015004708656E-03     -7.4226009246712004E-03     -1.1790015035639506E-03     
2000705                     +2.9175003506482499E-16     +1.5323126358479555E+00     -1.7375634530803994E+00     -2.0197917978291815E+00     +8.2038435446488613E-03     +3.4148353765245196E-03     +3.5309962793698456E-03     
2000328                     +2.9127000000000000E-16     -2.5687715259316151E+00     -1.4642808580103521E+00     -1.3165779651214242E+00     +4.8322064692054977E-03     -6.2749885315759243E-03     -4.9542341994920688E-03     
2000175                     +2.8990971962115819E-16     -4.6974966937838741E-01     -2.6475661458719690E+00     -1.3049562932770244E+00     +1.0261770510874164E-02     +5.5333689876112127E-04     +3.1704520975794921E-05     
2000303                     +2.8848684039510109E-16     -2.7099539783336390E+00     -1.5686164780216878E+00     -1.0073409548676724E+00     +4.9770613283647716E-03     -6.7850493304584996E-03     -3.7523977220489581E-03     
2000159                     +2.8824066183805001E-16     -4.0626505541411451E-01     +2.6197214069627432E+00     +9.4070513188804639E-01     -1.0553941230093240E-02     -1.9375294572323985E-03     +1.7079087781137145E-04     
2001093                     +2.8716404826701959E-16     -2.2733015501394589E+00     -1.8425693499968960E+00     -3.3814487824866751E-01     +7.2291646875143872E-03     -3.6861568768961246E-03     -6.3877619974302136E-03     
2000070                     +2.7688888401578460E-16     -5.0823039936888781E-01     +2.5247150067769182E+00     +1.6201449276418916E+00     -8.8765851512165733E-03     -1.3853566602616526E-03     +7.4565021874955562E-04     
2000042                     +2.7653166434743811E-16     -2.3074038093548528E+00     +1.5654765836811775E+00     +1.0819298153500119E+00     -5.3757742210709886E-03     -6.5673001955338468E-03     -2.0682222166427296E-03     
2000554                     +2.7485668803401500E-16     +1.5720178407134175E+00     -1.7560725946605364E+00     -7.2987959562792493E-01     +7.1678509315921150E-03     +7.1316521426767181E-03     +3.6485506303883001E-03     
2000194                     +2.7230587289059820E-16     +1.4999415153030171E+00     -1.2765876961482778E+00     -2.9961200242617575E-01     +8.6803155761099350E-03     +1.0443077766089858E-02     +1.3639703279408111E-04     
2000095                     +2.7166197083932592E-16     +2.5465813826096495E+00     +2.3641751092196547E-01     +6.2573636490826745E-01     -2.3733557023446535E-03     +1.0709342777416510E-02     +2.9059268111618483E-03     
2000247                     +2.7097270724162128E-16     +2.1736284118768601E+00     -8.6545809534616480E-01     -9.9636801419554633E-01     +3.4256302638100340E-03     +7.0802537452205527E-03     +7.9572927843827267E-03     
2000466                     +2.7071416736527809E-16     -2.6631743523909552E+00     +1.7403208989325587E+00     +4.8353065915118877E-02     -4.2390970670744821E-03     -6.9076981030051880E-03     -5.6814416984694001E-03     
2000356                     +2.6816131961351822E-16     +2.4084284143157757E+00     -1.0796270811013524E+00     -6.3747449563013470E-01     +2.4736710925806113E-03     +8.7033568947502311E-03     +5.3945376271223146E-03     
2000156                     +2.6336000000000000E-16     +2.9284186439479147E+00     -7.2899569222675031E-01     +2.1875851114286202E-01     +3.6492907476840960E-03     +7.9560970514695947E-03     +3.3201074222356437E-03     
2000209                     +2.5931073098872930E-16     +2.2734013246022933E+00     +2.0582205754432739E+00     +1.2095100915971497E+00     -6.4369216544974545E-03     +5.7199496714524997E-03     +3.4091813694459572E-03     
2000051                     +2.5705491133531448E-16     +2.3302282194993760E+00     +9.2039831983322562E-01     +1.9561238110586804E-01     -4.2266938195327881E-03     +9.3714235160782672E-03     +2.2947028729440682E-03     
2000021                     +2.5294428720409989E-16     -3.9699757372829853E-01     -2.0339702802070874E+00     -8.7859184509631394E-01     +1.1859194691098888E-02     -1.3380886130609740E-04     -7.4795191807318134E-04     
2000772                     +2.5206144925338948E-16     +2.9105283395244235E+00     +6.4807754772479786E-01     -1.2676416704795250E+00     +1.0105697838089277E-03     +7.6010201952476791E-03     +5.0669268836541432E-03     
2000192                     +2.5119412656578328E-16     -2.1757549753033740E+00     -1.6045162180751036E+00     -1.0094642713101065E+00     +6.8367608051651471E-03     -5.2234769201204897E-03     -2.7545951228864938E-03     
2000098                     +2.4428317417320688E-16     -2.1848777366851784E+00     +2.2688176877958441E-01     +1.1279184081933576E-01     -2.1220164904819242E-03     -9.6073723077791454E-03     -7.8408600247704702E-03     
2000091                     +2.4404616777010059E-16     -8.2795098627522670E-02     -2.5849407299012039E+00     -1.2337927665888897E+00     +9.5966057750183284E-03     -1.6396050754983300E-04     -1.5492769370936541E-04     
2000476                     +2.4193160564640660E-16     -1.6768054915025896E+00     -1.5400495588873448E+00     -1.1207244085064190E+00     +8.4289920002813528E-03     -6.8683470550187833E-03     -1.7143689838618164E-03     
2000162                     +2.3729075379342011E-16     +2.6701653996486757E-01     +2.4010487667111193E+00     +1.2752885886594312E+00     -1.0861008355353563E-02     -8.3256725287928445E-04     +3.4032421163805862E-04     
2000035                     +2.3522561732418408E-16     -2.1813160001360372E+00     -6.4654531327909393E-01     -4.2680386115087277E-01     +4.4035549637133284E-03     -1.0004093187587562E-02     -6.0597362448225689E-03     
2000426                     +2.2979758127971452E-16     -2.0180454335081230E+00     -1.0050500671053801E+00     -1.3992876277542741E+00     +5.9773773405212465E-03     -8.1670529800804918E-03     -4.2102147658365785E-03     
2000455                     +2.2861593339578099E-16     -2.0523234357304183E+00     -2.0036309028948014E+00     -5.0899678407150473E-01     +8.1216891247621360E-03     -3.5309195318274779E-03     -3.6092674225335275E-03     
2000804                     +2.2671033414599050E-16     +1.1847388558014986E+00     -1.7552272224938394E+00     -1.3159594226947950E+00     +9.7477867766511597E-03     +4.5001995533318169E-03     +4.2476761885686743E-03     
2000276                     +2.2481550488436832E-16     -1.2357782338530228E+00     +2.6497967742950643E+00     -2.3422474888632253E-02     -9.1301074868564095E-03     -4.3820398423924066E-03     -2.1800822404766467E-03     
2000595                     +2.2211133615828450E-16     -2.2707767887736638E+00     -1.7864630073183148E+00     -1.0911863231086836E+00     +6.9466246098751593E-03     -4.8426832646576460E-03     -5.2265779244786703E-03     
2000346                     +2.2099166077176559E-16     -2.9783345991604508E+00     -6.9952254857697838E-01     +2.0077262097040077E-01     +1.4871542787265705E-03     -8.3792189948350276E-03     -3.8102179801839746E-03     
2000037                     +2.1856205771130561E-16     -2.5666760742539561E+00     -1.3213016415968890E+00     -6.3678912161104573E-01     +3.5661703699935549E-03     -7.7467870298947080E-03     -3.8933266893466057E-03     
2000788                     +2.1581556817636010E-16     -2.0606592546661733E+00     -1.7309685306173395E+00     -2.6957497333470665E-01     +7.1658668192625431E-03     -8.3957507759695928E-03     -1.3600397769889477E-03     
2000086                     +2.1523995570228910E-16     +2.4392783384114409E+00     -7.0088659404540021E-01     -5.3025372416659489E-01     +2.1473760466546874E-03     +1.0462698028167869E-02     +4.3841684706029090E-03     
2000602                     +2.1501467433612251E-16     +2.2409239933180443E+00     +2.5722410498745907E-01     +5.3176854978459853E-01     -2.9881067894708679E-03     +1.0020347965555667E-02     +7.1180565824286220E-03     
2000762                     +2.0818012830905660E-16     +3.1798448351010693E+00     -1.1984388157765400E+00     -4.7355999455530651E-02     +2.1093916084150175E-03     +7.2393795106408722E-03     +4.8828910482919749E-03     
2000017                     +2.0815063964697380E-16     -2.1983171932118947E-01     -1.9932801243698852E+00     -7.1315879197558996E-01     +1.2456754335176462E-02     -9.3991234814923437E-04     -1.3964547443053089E-03     
2000283                     +2.0528101779869579E-16     -3.4625984666432568E+00     +3.2761254597620204E-01     -2.7365586094378941E-01     -4.0897780706763883E-04     -7.4750271412745541E-03     -4.0455181622699532E-03     
2000018                     +2.0089277366511321E-16     -2.7376305167490131E+00     -1.1999238741018329E-02     +2.4008553609376482E-01     -9.9671352275909749E-04     -8.9483737970410034E-03     -2.2353537108741775E-03     
2000506                     +1.9735313911048411E-16     +2.3431400148230925E+00     -2.2356966332565014E+00     -9.7062995478473102E-01     +5.4538020208711362E-03     +4.8973055904552162E-03     +4.9191094179374629E-03     
2000769                     +1.9725153985693760E-16     +5.1366265718507187E-01     -2.3025753033828402E+00     -1.3334533490747522E+00     +1.0933630692956655E-02     +2.5010731064673817E-03     +3.4906740363011262E-04     
2000233                     +1.9715919666254549E-16     -2.9006560864807489E+00     +2.3786844813754834E-01     -2.0088704265906820E-01     -3.5270275755005717E-04     -9.0819311853205659E-03     -2.9477114966121711E-03     
2000250                     +1.9688550185992420E-16     +3.1156999250118620E+00     -2.1245155431973836E-01     -5.1754704617669167E-01     +1.3196157988650383E-04     +7.9103887019516868E-03     +5.5375377242951268E-03     
2000773                     +1.9576160906423331E-16     -1.3202816350973767E+00     -1.7534695729550274E+00     -1.6077948114959359E+00     +9.4392753059092532E-03     -4.7300046749748914E-03     -1.4942078762327216E-03     
2000545                     +1.9484986115571251E-16     -3.0837470194993899E+00     +1.7648411426768329E+00     +8.6939056442680618E-01     -3.5385248066106237E-03     -6.0606603596007067E-03     -4.3795067401156858E-03     
2000012                     +1.9317757851829201E-16     -5.0334202538926343E-01     +2.6082231574277106E+00     +8.1998311790688394E-01     -9.1857306700324718E-03     -2.7625205909078646E-04     -1.2727864197027566E-03     
2000488                     +1.9151562798850779E-16     -2.0627220300206748E+00     -1.8826252524477227E+00     -3.9289320648171605E-01     +5.7450935753285293E-03     -7.7165756671556283E-03     -4.7794435361457662E-03     
2000023                     +1.8953317604197831E-16     -1.3766784230170255E+00     -2.1764648005830325E+00     -8.6928139840634899E-01     +7.2299159489707370E-03     -5.7980292399469726E-03     -4.3428052098005319E-03     
2000326                     +1.8915247466562089E-16     -2.0671244477308490E+00     +5.8042771245502200E-01     +1.1937290893428596E+00     -3.5447943946179195E-03     -7.7526911565257020E-03     -6.3332678021033439E-03     
2000275                     +1.8654000000000000E-16     +2.6646089187966737E+00     +1.5253321668791371E+00     +3.9011590381908395E-01     -5.5346695406212135E-03     +6.7972653220932707E-03     +2.8320230152155831E-03     
2000203                     +1.8492472080300540E-16     +1.5050496908974820E+00     -2.0853721912858862E+00     -1.0247544069719725E+00     +8.2861287829384140E-03     +5.4123130169233986E-03     +2.8082625146937665E-03     
2000266                     +1.8413301875237819E-16     +2.3446297757216789E-01     +2.4087470667862374E+00     +7.3707577610734487E-01     -1.0856864524242163E-02     +2.9552011761677884E-03     -1.3805859356526044E-03     
2000221                     +1.8168406201733031E-16     +1.7824423610447979E+00     +2.2655547460150682E+00     +3.8538148914194365E-01     -7.3773160312328471E-03     +6.6466196625640976E-03     +2.6311983516828698E-03     
2000521                     +1.8124493964458610E-16     -2.5449943692475943E+00     -2.3622925799050054E+00     -5.0378728649062243E-01     +5.0596998706075461E-03     -4.9815579744247659E-03     -3.1770168543853120E-03     
2000751                     +1.7989374811476499E-16     -2.2971406283930813E+00     +9.6641626020071014E-01     +1.1823764590909189E+00     -5.8553327755003224E-03     -7.7285105397587317E-03     -2.0518934740067986E-03     
2000357                     +1.7619560261002570E-16     +2.5546497764382847E+00     +1.2865440314372756E+00     -1.7941282751786444E-01     -4.4698995535731355E-03     +9.2351131325147679E-03     +2.7554931770361318E-03     
2000230                     +1.7608987155151350E-16     -2.2755058662510566E+00     -8.7969688908169930E-01     -6.4548625318607344E-01     +4.3313507522291031E-03     -9.2179927815294535E-03     -2.4680264021071895E-03     
2000200                     +1.7554616782526139E-16     -1.0549692969091587E-01     -2.6210931225514118E+00     -1.4701488880284950E+00     +9.3762136360680277E-03     +1.3883452746927665E-04     +8.1316758691360371E-04     
2000191                     +1.7252555236382890E-16     -2.8753850615802983E+00     +9.5417150681136420E-01     +4.1374796314729134E-01     -3.7546174158919442E-03     -8.6137832929900487E-03     -1.6633271188218682E-03     
2000114                     +1.7050000000000001E-16     +1.0079610447174163E+00     +2.3029962578475360E+00     +7.5529586651083036E-01     -1.0372837399786575E-02     +2.5273444217784480E-03     +1.1006268210990405E-03     
2000635                     +1.6995669526331389E-16     +2.0112280982530160E+00     -2.3756488553374013E+00     -4.9573598893347776E-01     +6.8408062022415556E-03     +6.6577642856515424E-03     +1.5672647634231752E-03     
2000036                     +1.6970600184097089E-16     +2.0815700218534201E+00     -5.8838007809557680E-01     -5.1661664503067750E-01     +1.4833655208553102E-03     +9.3124947159185251E-03     +8.3693699978313312E-03     
2000181                     +1.6796766833548251E-16     +2.1251841214971114E+00     -2.9063772540309212E+00     -8.1345671036398659E-01     +5.8653240351520686E-03     +5.5775547969366956E-03     -3.4060213504010699E-04     
2000176                     +1.6713475520093611E-16     -1.3831258569189420E+00     +2.8346218524614866E+00     -9.1291696156414484E-02     -9.2256143210753712E-03     -2.6660007092643751E-03     -1.4261110971936803E-03     
2000626                     +1.6643778725882151E-16     -3.0309475680216349E+00     +4.2263108541580757E-01     -1.2731780290922973E-01     -1.8670488954173512E-03     -5.6077670325185153E-03     -6.5590121629920386E-03     
2000148                     +1.6595259516345301E-16     -1.9984517953157777E+00     +1.8043679857972619E+00     +5.6294234653660735E-01     -7.9697487798265458E-03     -6.4453491239557931E-03     +1.7442024993382687E-03     
2000026                     +1.6373439522610839E-16     -2.2741000378747431E+00     +1.1257746093311694E+00     +6.6132836788710248E-01     -4.4314476660793052E-03     -8.8146481940099570E-03     -4.0601731122113889E-03     
2000050                     +1.6333263911175179E-16     +1.3377410160517951E+00     -1.6020323936215017E+00     -6.1049781241273104E-01     +7.9934292476077848E-03     +9.2287996328275987E-03     +3.4322556978411429E-03     
2000784                     +1.6308230966598089E-16     -1.2116767662013146E+00     -1.7252248374442127E+00     -1.1307169907211567E+00     +1.0795129596825321E-02     -4.4117583839037057E-03     -3.9701010741754854E-03     
2000675                     +1.5923470884492271E-16     +6.4819925528876382E-03     +2.1081043874325900E+00     +8.7027738496134655E-01     -1.2117626708862617E-02     +1.9703504900828090E-03     -1.4284576339716035E-03     
2000786                     +1.5830198804699920E-16     -6.3647145844941933E-01     +3.0127131631818642E+00     +1.4829305686813825E+00     -8.1148097691801733E-03     -3.6305581337909665E-03     +7.2846657309966808E-04     
2000407                     +1.5678504140474829E-16     -2.3996656937763894E+00     +1.2955905030410939E+00     +3.3056806681207040E-01     -5.2070450959093894E-03     -7.4513536298830441E-03     -4.4393113148489191E-03     
2000393                     +1.5586000000000001E-16     +4.2973126832326641E-01     +3.2238720764165314E+00     +6.9172388548945085E-01     -7.6703038521094852E-03     +3.5125401401070139E-03     -4.4621369908320625E-04     
2000709                     +1.5456008538659911E-16     +1.9365121074203948E+00     +1.3233887718732456E+00     +1.3867853378705999E+00     -6.6197835118759034E-03     +7.3836840764574582E-03     +4.2058068159589691E-03     
2000980                     +1.5352978885566199E-16     -3.1712558245442084E+00     +4.8673987149063469E-01     -7.1879304287176005E-01     -1.4246128342469986E-04     -7.4554631562028170E-03     -4.0278089943767111E-03     
2000171                     +1.5109884909293550E-16     +3.4570192240431465E+00     -2.1542343929452221E-01     -2.5510859103394445E-01     +2.4026657762815101E-04     +8.0602223718923768E-03     +3.3989359784922951E-03     
2000694                     +1.4938668030133560E-16     -2.0693263244157984E+00     -1.7226799196320921E+00     -8.7100609305954679E-01     +8.3895448573856352E-03     -5.2165340707639807E-03     +6.3413775316047355E-04     
2000416                     +1.4869856293449610E-16     -9.6421484513060873E-01     +2.5870109416032747E+00     +1.7267244161507243E+00     -7.6463777953073332E-03     -4.0587003270884858E-03     -6.3318352227243813E-04     
2000491                     +1.4858970838252891E-16     -1.3573929766432624E+00     -3.1647386655243439E+00     -2.2512106425517414E-01     +8.1724847599484365E-03     -3.4035672672235932E-03     -4.5222178358532552E-04     
2000780                     +1.4857405347656311E-16     -2.9427578248452386E+00     +1.4445020080828084E+00     +7.4533614125526948E-01     -4.2924974951799892E-03     -7.8986756151656987E-03     -2.2459147959886096E-04     
2000030                     +1.4820190164375290E-16     -2.6018284522258859E+00     -7.9546812671132450E-02     -1.1917724408181334E-01     -2.7203935683367688E-04     -9.1463780773681797E-03     -4.2247993186578245E-03     
2000335                     +1.4756769258889111E-16     -1.3734368809569373E+00     -1.6187105383502234E+00     -4.9325106134043739E-01     +1.0491968543113980E-02     -5.8962154560538785E-03     -2.5517041951739769E-03     
2000412                     +1.4655734975631911E-16     -6.5596337374786917E-01     +2.4895468187588943E+00     +1.0371025200190842E+00     -9.6117906410965182E-03     -3.5124977303447108E-03     +1.1488621065061627E-03     
2000404                     +1.4521678954842191E-16     -1.5242108083637942E+00     +1.5391987778172718E+00     +1.0570802187236723E+00     -6.8335529682734854E-03     -8.9791102544930397E-03     -1.8935810863394528E-03     
2000674                     +1.4383748004467891E-16     -2.3132544900698607E-01     +2.0096134540466917E+00     +1.2398377860772654E+00     -1.1861230817223732E-02     -2.3704490961342002E-03     +1.4277847240439453E-03     
2000713                     +1.4268157848333010E-16     +6.0704486706598559E-01     -2.9345610335190040E+00     -7.5266130481716376E-01     +9.6178783695495956E-03     +2.8547109573042492E-03     +1.9616392141247477E-03     
2000071                     +1.4244927463509561E-16     -2.0984612203678750E+00     +1.4018017048053246E+00     +4.3079107139041589E-01     -4.0290080241738701E-03     -7.0401514713295506E-03     -7.5841144305246605E-03     
2000377                     +1.4144228920898079E-16     +2.7403958869456818E-01     +2.3866313407381843E+00     +7.7887024618492084E-01     -1.1006017884632732E-02     +1.8284979799497154E-03     -1.0577230067105289E-04     
2000350                     +1.4100078405763091E-16     +1.9019953953632767E+00     +1.8538826611804646E+00     -1.6835996458779487E-01     -6.8025261555301995E-03     +6.5558935140396027E-03     +6.2040786972373330E-03     
2000110                     +1.4076985722105040E-16     -2.9091690912523780E+00     +1.3848718213176522E-01     +3.5674890385240293E-01     -7.0187717733259452E-04     -8.6268054397701296E-03     -4.2628772008314469E-03     
2000223                     +1.3906039685198460E-16     -2.9099219343524889E+00     -5.7479724006066202E-01     -1.8290041566254139E-01     +8.3128851989205878E-04     -9.1795711610354377E-03     -4.2514538373299923E-03     
2000373                     +1.3720617596137790E-16     -6.8591623026009541E-01     -2.3790441758274246E+00     -1.8979996854040073E+00     +9.6939712157538219E-03     -4.7147969921726348E-04     -6.4196380321476158E-04     
2000100                     +1.3659771964686970E-16     -2.8039641256778847E+00     +1.9990018365862279E+00     +9.6791827260729801E-01     -4.8091916058282374E-03     -6.5498714290350380E-03     -1.8651363845465251E-03     
2000449                     +1.3558171306734880E-16     +1.4202175699310868E+00     +1.8157237012785896E+00     +7.1156419758272427E-01     -1.0126864438554288E-02     +4.5495951476949249E-03     +2.5881176673233394E-03     
2000038                     +1.3232859647467681E-16     -1.2307873991713587E+00     +1.8354871928664758E+00     +7.6709841938267298E-01     -1.0387032050843086E-02     -4.8329235742236021E-03     -3.6825656891197648E-03     
2000210                     +1.3145378148802101E-16     +2.2362434288351372E+00     +8.4280938113113169E-01     +3.1725051378075314E-01     -4.8316915805090210E-03     +9.3239846098173221E-03     +5.2029805596121772E-03     
2000498                     +1.2987929239170220E-16     -3.1371308859813127E+00     -1.4648937560806680E-01     +5.0260229469186313E-01     +7.0681818893785322E-04     -7.9107033946332738E-03     -3.3372465178157359E-03     
2000102                     +1.2812662256605979E-16     -7.9847670082995870E-01     +2.4722874387982672E+00     +8.1411748894081493E-01     -1.0279063898356946E-02     -2.7215588793020506E-04     -6.0721738535493954E-04     
2001015                     +1.2583765926450050E-16     -1.5621540742740372E+00     +2.5690992833632036E+00     +1.0859589389186093E+00     -8.6758753099167845E-03     -4.1700210943166329E-03     -1.0805130521978362E-04     
2000084                     +1.2573126556318860E-16     -2.8628849578584759E+00     +1.2474130438475742E-01     -2.1310590135964830E-01     +8.4356692699987434E-04     -7.6542483060259838E-03     -4.5868712739735073E-03     
2000090                     +1.2351963628284910E-16     -2.5230939013803408E+00     +2.3938647136921669E+00     +1.1764242955673379E+00     -5.7853799100773410E-03     -5.3485571215460409E-03     -2.1645633470196626E-03     
2000345                     +1.2317521169884131E-16     -3.3870746038386444E-03     -2.3789710677381604E+00     -6.4974573839692118E-01     +1.0566414610352329E-02     -1.9624108860102714E-04     +9.6613941796436893E-04     
2000791                     +1.2196487517410749E-16     -6.8850353340743331E-01     -2.7901989123599873E+00     -4.7080929597003612E-01     +1.0148971169127632E-02     -1.7323139675759556E-04     -2.3145070559622543E-03     
2000358                     +1.2178097995831790E-16     +2.6418995128450571E+00     -3.2913892632359804E-02     -3.2743151831473589E-02     -1.2392942911824091E-03     +1.0299294769152813E-02     +3.7449935176929686E-03     
2000663                     +1.2049549488578180E-16     +2.9884000743859711E+00     +1.3983952673590618E+00     +1.0918406699441503E+00     -4.3320073134924869E-03     +7.4198792360083039E-03     +5.3319584341414948E-04     
2000227                     +1.2048459545465019E-16     -1.6833664151386249E+00     +2.4246089800528252E+00     +1.3065705023584571E+00     -6.7750235290071270E-03     -5.2794772656087731E-03     -3.8694776092044023E-03     
2000032                     +1.1995850162334401E-16     -8.9722563865256100E-01     -2.1243484485390582E+00     -8.0354588624781531E-01     +1.0193867367120669E-02     -4.7693166649999614E-03     -9.8716140255234526E-04     
2000740                     +1.1892814439317689E-16     +3.3187507500319202E+00     -6.3947297675607362E-02     -6.1677818279300944E-01     +4.4788177985197333E-04     +8.4316227098520536E-03     +2.7354426912672052E-03     
2000206                     +1.1789669849357310E-16     +1.2432504705008978E+00     -2.3760133270290789E+00     -9.2908310064211885E-01     +8.9179865591375185E-03     +4.4154458530118396E-03     +1.2829866328531244E-03     
2000080                     +1.1614439541131079E-16     +1.6130396944156624E+00     -9.4580451979008284E-01     -1.2343628657099373E-01     +5.9069371431826716E-03     +1.1662061344371123E-02     +4.0919539939869272E-03     
2000313                     +1.1584591337407960E-16     +7.7638727714704980E-01     +1.9403238601460322E+00     +3.9864406070999620E-01     -1.2099041286317098E-02     +2.6613402975207332E-03     +6.8108128257300736E-04     
2000366                     +1.1563954713645831E-16     +1.8630606200503552E-01     +2.7281175506757718E+00     +1.8347541031311443E+00     -9.1849271785275164E-03     +1.0351317043840475E-03     +2.5918849154109259E-04     
2000445                     +1.1534210849315851E-16     -2.6343649416201789E+00     +2.3378392900170253E+00     +3.8700353962496886E-01     -5.9878737930858976E-03     -3.7592124472575618E-03     -4.9093303396950463E-03     
2000236                     +1.1363293901133810E-16     -7.4369586644269292E-01     -2.6363586956318370E+00     -7.5849552836091860E-01     +1.0085083919508917E-02     -7.7319281777321397E-04     -5.5741829905457148E-05     
2000143                     +1.1260861147488829E-16     +2.8869242072681578E+00     +4.3219511920943865E-02     +3.3399376788851781E-01     -2.6611219045398065E-04     +8.1947271401431078E-03     +5.4502032546112963E-03     
2000503                     +1.1187183314500760E-16     +2.4739601904344384E+00     +8.9782176180799012E-01     +1.9676888632589895E-01     -5.3204982356158392E-03     +8.2853464774105476E-03     +4.3832328841007058E-03     
2000696                     +1.1177734423974849E-16     -2.5241770061546092E+00     -2.3433255035635900E+00     -1.9346602109890947E+00     +5.6582240178201333E-03     -4.7455795713732289E-03     -1.4430972571934618E-03     
2001467                     +1.1152801330348170E-16     +9.7127150571413157E-01     -2.1519025425172424E+00     -1.6885068449280927E+00     +9.7953315385232824E-03     +1.6394746286641760E-03     +4.1865545899829829E-03     
2000240                     +1.1048622528732650E-16     -2.9172205582178061E+00     -8.0185687277078388E-01     -2.2818913442583727E-01     +1.1190630998871253E-03     -8.3750691489714538E-03     -3.5150811687430692E-03     
2000385                     +1.1031851822968280E-16     +2.2086260651379153E+00     +1.6200296186317078E+00     +1.3601655814549101E+00     -7.1974508886274843E-03     +5.1965883117041783E-03     +3.3462143968805555E-03     
2000083                     +1.0968348906260350E-16     +2.5417455488216416E+00     +6.7817367735567724E-01     +2.4017052673086925E-01     -2.7463600479361639E-03     +8.5783297577898040E-03     +4.6583200892941195E-03     
2000062                     +1.0890481919600570E-16     -9.6965100544819716E-01     -3.1896778091395936E+00     -1.2645543796741852E+00     +8.3041333896428596E-03     -1.1714260074818733E-03     -7.5779528260936963E-04     
2000517                     +1.0886266508800200E-16     +5.6282303323743177E-01     -3.1918211790411726E+00     -1.3705327691133136E+00     +8.1417228907095622E-03     +2.2923438546703060E-03     +1.5057153647525174E-03     
2000109                     +1.0826185861581930E-16     -2.2677212100464370E+00     -2.2552466395272481E+00     -1.3478526359601568E+00     +5.4979470344086985E-03     -4.6744931343616920E-03     -2.9124027751444865E-03     
2000683                     +1.0436103612506560E-16     -3.4254739792873051E-02     -2.9282710462781911E+00     -1.1001033867944623E+00     +9.1893872884567986E-03     -1.6929784805209953E-03     +2.6047163985923561E-03     
2000849                     +1.0354972501527590E-16     -2.3959339089315708E+00     -1.3766091806212652E+00     -9.0310517812470092E-01     +6.6303574795540951E-03     -8.0963708678895296E-03     +2.9263516087205642E-04     
2000097                     +1.0314956358376310E-16     -1.9052537259447624E+00     -2.6780334745368379E+00     -4.5180152221864328E-01     +6.2913553733005261E-03     -5.0341563967980568E-03     -1.5366030917544589E-03     
2000160                     +1.0248487058744050E-16     +1.9099546048102265E+00     +1.5195469009383042E+00     +7.5809440826408581E-01     -7.5343252107832118E-03     +7.2280609909158152E-03     +3.8116332026035715E-03     
2000081                     +1.0223675545561340E-16     -2.9502489960942774E-01     -2.8193692141349378E+00     -1.7113505730486449E+00     +8.6420059169674095E-03     +3.9815278187757346E-04     +1.8730890515395528E-04     
2000201                     +1.0147296895716561E-16     -2.7964775803882822E+00     +1.3530134473528446E+00     +5.5504992028401168E-01     -4.1866974360211043E-03     -7.3627861391091561E-03     -2.2413754555432783E-03     
2000387                     +1.0044659839630940E-16     +1.6783585482408439E+00     +2.5312077229104943E+00     +1.0550456722104175E-01     -6.1656638534104196E-03     +6.3598528170764777E-03     +2.9094931233579562E-03     
2000103                     +1.0011180168586460E-16     -1.6196669940850856E+00     -2.0611673082837201E+00     -6.1795493343835994E-01     +8.8152434870120283E-03     -5.1308098497401255E-03     -2.4219426292291348E-03     
2000680                     +9.9581620100255186E-17     -2.4789961355500587E+00     +1.9620048885736048E+00     +2.1222835741024224E+00     -4.5355945912545319E-03     -5.5585942398381580E-03     -3.0493807119832393E-03     
2001107                     +9.5491282158876468E-17     -2.5645554251405480E+00     -1.9366859826766092E+00     -4.2096362694762263E-01     +4.7201622216593046E-03     -7.4439727323167889E-03     -3.4199215404468681E-03     
2000213                     +9.5223891872172389E-17     +2.4238094769232053E+00     +1.3778317026015714E+00     +2.3720057819916623E-01     -3.6639378301137455E-03     +8.8481227975582277E-03     +3.5688269034184657E-03     
2000135                     +9.5156050418462075E-17     -1.8475633306541810E+00     -1.4137700147367567E+00     -7.0149863778223087E-01     +8.7063870738748796E-03     -6.1177301130014745E-03     -2.8343510500938203E-03     
2000691                     +9.4537052258201022E-17     -2.5961767256002908E+00     -2.1305664780736331E+00     -2.7983208312169716E-01     +5.3337027203454023E-03     -5.7929181740485084E-03     -3.8891576345458515E-03     
2000020                     +9.1998074776309115E-17     -4.4245518434272779E-01     +1.8561492262588097E+00     +7.7836017935852597E-01     -1.2511773688832563E-02     -2.5294885034073031E-03     -1.1396272591994157E-03     
2000205                     +9.1514999225958938E-17     -2.7660774740755460E+00     +6.6449955500659585E-01     -1.1637734589415215E-01     -2.3539280334488859E-03     -9.3994099458927019E-03     -2.6567426141531252E-03     
